# BUSCO version is: 5.0.0 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2020-08-05, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2672at7088	Complete	LR999971.1	16588834	16598665	-	1200.2	663	https://www.orthodb.org/v10?query=2672at7088	probable lysine-specific demethylase 4B
2679at7088	Complete	LR999974.1	8351963	8357850	+	1163.6	576	https://www.orthodb.org/v10?query=2679at7088	transcription initiation factor TFIID subunit 5
2686at7088	Complete	LR999982.1	8832482	8836209	+	754.3	568	https://www.orthodb.org/v10?query=2686at7088	uncharacterized protein LOC110992094
2687at7088	Complete	LR999986.1	9571454	9631800	-	1075.4	568	https://www.orthodb.org/v10?query=2687at7088	Protein tyrosine phosphatase
2690at7088	Complete	LR999977.1	8770958	8773953	+	1032.3	649	https://www.orthodb.org/v10?query=2690at7088	anaphase-promoting complex subunit 4
2694at7088	Complete	LR999975.1	8283147	8292551	-	689.1	916	https://www.orthodb.org/v10?query=2694at7088	uncharacterized protein LOC106132400
2696at7088	Complete	LR999970.1	17536833	17539150	+	1086.6	547	https://www.orthodb.org/v10?query=2696at7088	Ras guanine nucleotide exchange factor domain superfamily
2699at7088	Complete	LR999973.1	9803158	9816617	-	1334.8	699	https://www.orthodb.org/v10?query=2699at7088	Gamma-tubulin complex component
2700at7088	Complete	LR999993.1	4754267	4768098	-	1003.0	627	https://www.orthodb.org/v10?query=2700at7088	uncharacterized protein LOC106113485
2701at7088	Complete	LR999989.1	5449646	5457153	+	1375.2	730	https://www.orthodb.org/v10?query=2701at7088	pre-mRNA-processing factor 39 isoform X1
2703at7088	Complete	LR999987.1	1127556	1129695	+	994.7	499	https://www.orthodb.org/v10?query=2703at7088	serine/threonine-protein kinase RIO3
2704at7088	Complete	LR999991.1	4059437	4069302	-	980.7	514	https://www.orthodb.org/v10?query=2704at7088	apoptosis-inducing factor 3 isoform X1
2710at7088	Complete	LR999985.1	7084303	7089855	+	1159.2	581	https://www.orthodb.org/v10?query=2710at7088	Zinc finger, RING-type
2714at7088	Complete	LR999978.1	7314589	7340780	-	1049.5	583	https://www.orthodb.org/v10?query=2714at7088	protein TRC8 homolog
2715at7088	Complete	LR999972.1	8983816	9014288	+	1116.0	657	https://www.orthodb.org/v10?query=2715at7088	band 4.1-like protein 4 isoform X1
2718at7088	Complete	LR999973.1	5194456	5200691	+	1066.6	502	https://www.orthodb.org/v10?query=2718at7088	protein ROP isoform X2
2719at7088	Complete	LR999976.1	15276685	15284469	-	969.4	511	https://www.orthodb.org/v10?query=2719at7088	BTB/POZ domain-containing protein 9
2721at7088	Complete	LR999984.1	5984654	5995238	-	1001.8	501	https://www.orthodb.org/v10?query=2721at7088	probable 4-coumarate--CoA ligase 1 isoform X1
2729at7088	Complete	LR999976.1	582955	586662	-	562.2	621	https://www.orthodb.org/v10?query=2729at7088	uncharacterized protein LOC106108192
2730at7088	Complete	LR999975.1	7238696	7245584	-	1007.1	507	https://www.orthodb.org/v10?query=2730at7088	protein sly1 homolog
2731at7088	Complete	LR999985.1	5681002	5691277	+	1257.9	729	https://www.orthodb.org/v10?query=2731at7088	uncharacterized protein LOC106132127
2733at7088	Complete	LR999976.1	14589340	14612367	+	1052.7	582	https://www.orthodb.org/v10?query=2733at7088	rab5 GDP/GTP exchange factor isoform X1
2734at7088	Complete	LR999989.1	10548337	10558555	-	1097.7	570	https://www.orthodb.org/v10?query=2734at7088	probable cleavage and polyadenylation specificity factor subunit 2
2738at7088	Complete	LR999984.1	6097800	6102180	+	1230.8	738	https://www.orthodb.org/v10?query=2738at7088	uncharacterized protein LOC105390308
2740at7088	Complete	LR999981.1	4649518	4673253	-	1128.2	606	https://www.orthodb.org/v10?query=2740at7088	Putative transmembrane transport
2743at7088	Complete	LR999975.1	7730013	7739405	+	943.2	623	https://www.orthodb.org/v10?query=2743at7088	Bm8 interacting protein 2-11
2744at7088	Complete	LR999974.1	6506075	6507937	+	1037.4	553	https://www.orthodb.org/v10?query=2744at7088	conserved oligomeric Golgi complex subunit 6
2746at7088	Complete	LR999995.1	7345440	7360299	+	929.8	549	https://www.orthodb.org/v10?query=2746at7088	putative ferric-chelate reductase 1 homolog
2747at7088	Complete	LR999983.1	13516700	13517719	-	646.3	297	https://www.orthodb.org/v10?query=2747at7088	netrin-B isoform X1
2750at7088	Complete	LR999975.1	2442764	2448510	-	1122.2	534	https://www.orthodb.org/v10?query=2750at7088	TBC1 domain family member 15 isoform X1
2754at7088	Complete	LR999993.1	4401605	4414754	+	1066.3	697	https://www.orthodb.org/v10?query=2754at7088	uncharacterized protein LOC110379552
2756at7088	Complete	LR999973.1	4852704	4883532	-	1079.1	574	https://www.orthodb.org/v10?query=2756at7088	Nuclear receptor GRF
2758at7088	Complete	LR999973.1	13944979	13947477	+	1394.0	637	https://www.orthodb.org/v10?query=2758at7088	probable ATP-dependent RNA helicase DDX23
2761at7088	Complete	LR999979.1	8868813	8877910	+	1322.9	692	https://www.orthodb.org/v10?query=2761at7088	zinc finger MIZ domain-containing protein 1
2762at7088	Complete	LR999991.1	5865151	5872983	+	808.4	485	https://www.orthodb.org/v10?query=2762at7088	vacuolar protein sorting-associated protein 33A
2766at7088	Complete	LR999997.1	4858530	4872037	+	386.6	408	https://www.orthodb.org/v10?query=2766at7088	zinc finger protein 26-like isoform X1
2768at7088	Complete	LR999986.1	9696122	9699801	+	1330.9	819	https://www.orthodb.org/v10?query=2768at7088	protein SMG5
2770at7088	Complete	LR999978.1	473976	476729	+	1094.5	755	https://www.orthodb.org/v10?query=2770at7088	uncharacterized protein LOC101745112
2772at7088	Complete	LR999979.1	1781959	1833837	-	923.3	478	https://www.orthodb.org/v10?query=2772at7088	pre-mRNA-processing factor 17
2774at7088	Complete	LR999980.1	2614353	2618047	-	654.6	457	https://www.orthodb.org/v10?query=2774at7088	protein artichoke-like
2775at7088	Complete	LR999973.1	10828478	10830610	+	1183.4	619	https://www.orthodb.org/v10?query=2775at7088	uncharacterized protein LOC111352339
2787at7088	Complete	LR999987.1	11742727	11865311	-	1298.5	727	https://www.orthodb.org/v10?query=2787at7088	uncharacterized protein LOC105383801
2788at7088	Complete	LR999984.1	7326455	7335341	+	1122.9	608	https://www.orthodb.org/v10?query=2788at7088	uncharacterized protein LOC110380895
2791at7088	Complete	LR999984.1	11645682	11647994	+	1064.3	659	https://www.orthodb.org/v10?query=2791at7088	inhibitor of nuclear factor kappa-B kinase subunit beta
2796at7088	Complete	LR999975.1	6506154	6552724	+	860.5	541	https://www.orthodb.org/v10?query=2796at7088	ATP-binding cassette sub-family G member 4-like
2797at7088	Complete	LR999983.1	3370251	3378346	-	1041.2	551	https://www.orthodb.org/v10?query=2797at7088	THO complex subunit 1
2798at7088	Complete	LR999975.1	9962958	9970901	-	1096.5	586	https://www.orthodb.org/v10?query=2798at7088	E3 ubiquitin-protein ligase TRIM9
2802at7088	Complete	LR999976.1	5115394	5121718	-	1281.9	672	https://www.orthodb.org/v10?query=2802at7088	uncharacterized protein LOC110995583
2803at7088	Complete	LR999973.1	14018142	14020322	+	776.0	627	https://www.orthodb.org/v10?query=2803at7088	Arginine N-methyltransferase
2804at7088	Complete	LR999978.1	4974521	4980088	-	1396.9	832	https://www.orthodb.org/v10?query=2804at7088	uncharacterized protein LOC111357199
2805at7088	Complete	LR999974.1	3847813	3852720	-	1346.0	849	https://www.orthodb.org/v10?query=2805at7088	DNA repair protein complementing XP-G cells homolog
2811at7088	Complete	LR999976.1	15675634	15690749	+	877.6	737	https://www.orthodb.org/v10?query=2811at7088	uncharacterized protein LOC105384168
2813at7088	Complete	LR999993.1	504182	505864	+	1025.9	496	https://www.orthodb.org/v10?query=2813at7088	Actin-related protein 8
2815at7088	Complete	LR999976.1	11475926	11516788	-	1351.9	666	https://www.orthodb.org/v10?query=2815at7088	uncharacterized protein LOC106109304 isoform X1
2816at7088	Complete	LR999971.1	4910095	4917190	+	1266.2	692	https://www.orthodb.org/v10?query=2816at7088	Calcium homeostasis endoplasmic reticulum protein
2818at7088	Complete	LR999986.1	5365825	5371860	+	1070.8	543	https://www.orthodb.org/v10?query=2818at7088	tubulin polyglutamylase TTLL13-like
2819at7088	Complete	LR999978.1	788917	793594	-	922.9	548	https://www.orthodb.org/v10?query=2819at7088	UPF0704 protein C6orf165 homolog
2821at7088	Complete	LR999985.1	2878171	2891206	+	955.1	614	https://www.orthodb.org/v10?query=2821at7088	uncharacterized protein LOC106099943
2826at7088	Complete	LR999992.1	10948384	10962030	+	1259.2	868	https://www.orthodb.org/v10?query=2826at7088	kinesin-like protein KLP2
2829at7088	Complete	LR999992.1	1752388	1885562	-	821.4	425	https://www.orthodb.org/v10?query=2829at7088	aryl hydrocarbon receptor
2830at7088	Complete	LR999975.1	9297314	9299960	+	1044.1	508	https://www.orthodb.org/v10?query=2830at7088	cleft lip and palate transmembrane protein 1 homolog isoform X1
2833at7088	Complete	LR999973.1	13232375	13291609	+	1069.5	533	https://www.orthodb.org/v10?query=2833at7088	5-HT2 receptor
2834at7088	Complete	LR999979.1	7624984	7635839	-	1051.5	539	https://www.orthodb.org/v10?query=2834at7088	LOW QUALITY PROTEIN: glycine receptor subunit alpha-4
2835at7088	Complete	LR999983.1	10850849	10860996	-	1002.0	508	https://www.orthodb.org/v10?query=2835at7088	sphingosine kinase 1-like
2842at7088	Complete	LR999984.1	11554767	11568545	+	801.2	1194	https://www.orthodb.org/v10?query=2842at7088	uncharacterized protein LOC106113817
2845at7088	Complete	LR999982.1	8631534	8645148	+	1036.8	535	https://www.orthodb.org/v10?query=2845at7088	RUN and FYVE domain-containing protein 2 isoform X1
2848at7088	Complete	LR999972.1	13519615	13524024	-	941.3	592	https://www.orthodb.org/v10?query=2848at7088	uncharacterized protein LOC110372918
2855at7088	Complete	LR999990.1	9116300	9143759	+	1372.6	850	https://www.orthodb.org/v10?query=2855at7088	homeodomain-interacting protein kinase 2 isoform X1
2857at7088	Complete	LR999974.1	5455241	5463474	+	905.2	741	https://www.orthodb.org/v10?query=2857at7088	uncharacterized protein LOC111352409
2859at7088	Complete	LR999976.1	7201455	7308280	-	948.6	493	https://www.orthodb.org/v10?query=2859at7088	nuclear hormone receptor E75 isoform C
2860at7088	Complete	LR999971.1	9339925	9346546	-	1120.6	561	https://www.orthodb.org/v10?query=2860at7088	CTL-like protein 1 isoform X1
2864at7088	Complete	LR999985.1	3455958	3470828	-	1246.9	688	https://www.orthodb.org/v10?query=2864at7088	tyrosine-protein phosphatase non-receptor type 4
2873at7088	Complete	LR999992.1	281322	295950	-	1061.1	541	https://www.orthodb.org/v10?query=2873at7088	transketolase
2877at7088	Complete	LR999994.1	4854815	4868195	+	990.1	697	https://www.orthodb.org/v10?query=2877at7088	uncharacterized protein LOC111001247
2884at7088	Complete	LR999971.1	8290811	8292859	+	1051.7	561	https://www.orthodb.org/v10?query=2884at7088	band 4.1-like protein 5
2885at7088	Complete	LR999988.1	2656084	2665419	-	1156.6	581	https://www.orthodb.org/v10?query=2885at7088	ATP-binding cassette sub-family B member 8, mitochondrial
2890at7088	Complete	LR999982.1	10429354	10431054	+	924.4	506	https://www.orthodb.org/v10?query=2890at7088	leucine-rich repeat protein soc-2 homolog
2891at7088	Complete	LR999972.1	8350883	8356271	+	993.9	474	https://www.orthodb.org/v10?query=2891at7088	negative elongation factor D
2893at7088	Complete	LR999985.1	5005785	5094653	-	951.2	546	https://www.orthodb.org/v10?query=2893at7088	G-protein coupled receptor Mth2-like
2895at7088	Complete	LR999972.1	6690181	6719650	+	781.9	407	https://www.orthodb.org/v10?query=2895at7088	sodium/hydrogen exchanger 7 isoform X1
2902at7088	Complete	LR999970.1	16494310	16524051	+	1012.8	664	https://www.orthodb.org/v10?query=2902at7088	uncharacterized protein LOC106110097
2905at7088	Complete	LR999970.1	20642883	20672540	-	1063.0	700	https://www.orthodb.org/v10?query=2905at7088	period circadian protein isoform X1
2906at7088	Complete	LR999978.1	1904022	1911408	+	1182.3	1097	https://www.orthodb.org/v10?query=2906at7088	uncharacterized protein LOC105391678
2910at7088	Complete	LR999983.1	5829837	5834067	-	1212.3	755	https://www.orthodb.org/v10?query=2910at7088	mismatch repair endonuclease PMS2
2912at7088	Complete	LR999972.1	9360097	9363990	+	936.8	626	https://www.orthodb.org/v10?query=2912at7088	GPI ethanolamine phosphate transferase 1
2913at7088	Complete	LR999992.1	106844	150233	-	969.9	431	https://www.orthodb.org/v10?query=2913at7088	EH domain-containing protein 1
2917at7088	Complete	LR999972.1	9260185	9262242	+	1094.8	600	https://www.orthodb.org/v10?query=2917at7088	Leucine-rich repeat
2918at7088	Complete	LR999980.1	9265091	9266971	-	963.2	519	https://www.orthodb.org/v10?query=2918at7088	ATP-dependent DNA helicase
2926at7088	Complete	LR999974.1	6013008	6016865	-	1048.1	497	https://www.orthodb.org/v10?query=2926at7088	Lysine--tRNA ligase
2928at7088	Complete	LR999977.1	8480590	8487545	-	1337.3	961	https://www.orthodb.org/v10?query=2928at7088	Nucleotide excision repair protein
2930at7088	Complete	LR999981.1	8739335	8747146	-	931.6	461	https://www.orthodb.org/v10?query=2930at7088	sex combs on midleg
2931at7088	Complete	LR999973.1	11560547	11569494	+	995.5	491	https://www.orthodb.org/v10?query=2931at7088	serine/threonine-protein kinase PLK1
2932at7088	Complete	LR999991.1	10225834	10227705	-	1089.7	552	https://www.orthodb.org/v10?query=2932at7088	uncharacterized protein KIAA2013 homolog
2934at7088	Complete	LR999982.1	8078887	8092164	+	1099.4	668	https://www.orthodb.org/v10?query=2934at7088	uncharacterized protein LOC105383881
2935at7088	Complete	LR999972.1	14404365	14409635	-	1111.5	879	https://www.orthodb.org/v10?query=2935at7088	uncharacterized protein LOC110372887
2936at7088	Complete	LR999988.1	7698240	7700000	+	1064.7	494	https://www.orthodb.org/v10?query=2936at7088	negative elongation factor B
2938at7088	Complete	LR999970.1	20105649	20116800	+	687.9	526	https://www.orthodb.org/v10?query=2938at7088	ubiquitin carboxyl-terminal hydrolase 35
2939at7088	Complete	LR999993.1	1991481	1993073	+	1057.0	469	https://www.orthodb.org/v10?query=2939at7088	histone-arginine methyltransferase CARMER
2940at7088	Complete	LR999980.1	13612388	13614046	+	867.5	471	https://www.orthodb.org/v10?query=2940at7088	asparagine synthetase 
2942at7088	Complete	LR999970.1	11490592	11494623	-	840.6	436	https://www.orthodb.org/v10?query=2942at7088	MAGUK p55 subfamily member 7 isoform X1
2943at7088	Complete	LR999979.1	10752137	10757407	+	1224.2	641	https://www.orthodb.org/v10?query=2943at7088	cell division cycle 5-like protein
2945at7088	Complete	LR999981.1	8501704	8530095	+	1183.7	648	https://www.orthodb.org/v10?query=2945at7088	E3 UFM1-protein ligase 1 homolog
2948at7088	Complete	LR999983.1	5821736	5824116	-	891.2	541	https://www.orthodb.org/v10?query=2948at7088	pentatricopeptide repeat-containing protein 1, mitochondrial
2949at7088	Complete	LR999972.1	9145487	9179181	-	1106.4	661	https://www.orthodb.org/v10?query=2949at7088	C-Maf-inducing protein-like
2952at7088	Complete	LR999989.1	4483302	4488036	+	1010.4	639	https://www.orthodb.org/v10?query=2952at7088	uncharacterized protein LOC105380799
2953at7088	Complete	LR999973.1	10680099	10697003	-	1296.0	809	https://www.orthodb.org/v10?query=2953at7088	coiled-coil domain-containing protein 39
2959at7088	Complete	LR999993.1	2981120	2989882	+	882.5	483	https://www.orthodb.org/v10?query=2959at7088	glucose-6-phosphate isomerase
2965at7088	Complete	LR999975.1	15833331	15853114	-	1586.3	1161	https://www.orthodb.org/v10?query=2965at7088	remodeling and spacing factor 1
2966at7088	Complete	LR999977.1	3988817	3990493	-	952.1	475	https://www.orthodb.org/v10?query=2966at7088	sorting nexin lst-4
2972at7088	Complete	LR999972.1	10393920	10409939	+	972.7	491	https://www.orthodb.org/v10?query=2972at7088	nicotinate phosphoribosyltransferase isoform X1
2976at7088	Complete	LR999985.1	4757033	4783741	-	992.2	533	https://www.orthodb.org/v10?query=2976at7088	F-box/LRR-repeat protein 4 isoform X1
2978at7088	Complete	LR999992.1	2736248	2739766	-	1509.0	895	https://www.orthodb.org/v10?query=2978at7088	transcription initiation factor TFIID subunit 3
2979at7088	Complete	LR999972.1	1047069	1091647	+	1054.9	596	https://www.orthodb.org/v10?query=2979at7088	Organic anion transporter
2980at7088	Complete	LR999984.1	11796005	11823795	-	1056.7	655	https://www.orthodb.org/v10?query=2980at7088	endothelin-converting enzyme 2-like
2981at7088	Complete	LR999972.1	8080644	8088994	-	1122.2	668	https://www.orthodb.org/v10?query=2981at7088	uncharacterized protein LOC111353128
2982at7088	Complete	LR999979.1	2281128	2304741	-	1027.1	679	https://www.orthodb.org/v10?query=2982at7088	aminopeptidase N-like
2984at7088	Complete	LR999973.1	1793069	1807873	+	781.7	447	https://www.orthodb.org/v10?query=2984at7088	amidophosphoribosyltransferase-like isoform X1
2987at7088	Complete	LR999975.1	9378475	9380418	+	1062.1	550	https://www.orthodb.org/v10?query=2987at7088	uncharacterized protein LOC106135392
2990at7088	Complete	LR999987.1	9832518	9840106	-	978.8	617	https://www.orthodb.org/v10?query=2990at7088	uncharacterized protein KIAA0556-like
2991at7088	Complete	LR999972.1	11812989	11830476	-	1086.5	735	https://www.orthodb.org/v10?query=2991at7088	uncharacterized protein LOC111353366
2994at7088	Complete	LR999985.1	1211635	1229303	-	1061.1	506	https://www.orthodb.org/v10?query=2994at7088	Transporter
2995at7088	Complete	LR999981.1	5521210	5526379	+	1155.0	581	https://www.orthodb.org/v10?query=2995at7088	UPF0668 protein C10orf76 homolog
2998at7088	Complete	LR999985.1	10087123	10099324	-	819.5	464	https://www.orthodb.org/v10?query=2998at7088	uncharacterized protein LOC111365092
2999at7088	Complete	LR999980.1	881740	890880	-	1212.8	601	https://www.orthodb.org/v10?query=2999at7088	uncharacterized protein LOC111359288
3000at7088	Complete	LR999993.1	1289557	1292389	+	1085.3	529	https://www.orthodb.org/v10?query=3000at7088	gastrulation defective protein 1 homolog
3003at7088	Complete	LR999970.1	517042	539808	-	971.2	597	https://www.orthodb.org/v10?query=3003at7088	uncharacterized protein LOC105381576
3004at7088	Complete	LR999992.1	7899580	8014568	+	2211.7	1401	https://www.orthodb.org/v10?query=3004at7088	trithorax group protein osa
3005at7088	Complete	LR999974.1	6631813	6633373	+	1025.5	467	https://www.orthodb.org/v10?query=3005at7088	Peroxisomal N(1)-acetyl-spermine/spermidine oxidase
3006at7088	Complete	LR999982.1	2880455	2886896	-	724.2	326	https://www.orthodb.org/v10?query=3006at7088	CCR4-NOT transcription complex subunit 6
3010at7088	Complete	LR999991.1	4152969	4155584	+	1299.0	732	https://www.orthodb.org/v10?query=3010at7088	uncharacterized protein LOC111360054
3012at7088	Complete	LR999975.1	11953026	11970694	+	1428.5	869	https://www.orthodb.org/v10?query=3012at7088	uncharacterized protein LOC105393682
3016at7088	Complete	LR999986.1	10961850	10998292	+	811.4	418	https://www.orthodb.org/v10?query=3016at7088	nicotinic acetylcholine receptor subunit alpha 8 isoform 1 precursor
3018at7088	Complete	LR999970.1	20061035	20088981	+	825.2	464	https://www.orthodb.org/v10?query=3018at7088	SPARC-related modular calcium-binding protein 1 isoform X1
3021at7088	Complete	LR999974.1	11234617	11239503	-	1388.0	821	https://www.orthodb.org/v10?query=3021at7088	Polycomb protein Asx
3023at7088	Complete	LR999988.1	9594301	9600399	-	803.7	407	https://www.orthodb.org/v10?query=3023at7088	ATP synthase subunit alpha
3025at7088	Complete	LR999985.1	5744135	5748022	-	946.6	498	https://www.orthodb.org/v10?query=3025at7088	conserved oligomeric Golgi complex subunit 8
3026at7088	Complete	LR999985.1	10024187	10035072	-	1169.2	580	https://www.orthodb.org/v10?query=3026at7088	FACT complex subunit Ssrp1
3027at7088	Complete	LR999995.1	1764723	1766582	+	1092.2	542	https://www.orthodb.org/v10?query=3027at7088	uncharacterized protein LOC111364607
3029at7088	Complete	LR999972.1	6738208	6740304	+	864.2	458	https://www.orthodb.org/v10?query=3029at7088	GPI transamidase component PIG-T
3030at7088	Complete	LR999989.1	11271668	11277368	+	852.0	447	https://www.orthodb.org/v10?query=3030at7088	WD repeat-containing protein 20
3032at7088	Complete	LR999981.1	975862	990408	+	949.6	531	https://www.orthodb.org/v10?query=3032at7088	WD and tetratricopeptide repeats protein 1 isoform X1
3040at7088	Complete	LR999974.1	5119700	5124539	+	1045.7	579	https://www.orthodb.org/v10?query=3040at7088	LIM domain-containing protein jub
3042at7088	Complete	LR999985.1	13437174	13444357	-	939.1	722	https://www.orthodb.org/v10?query=3042at7088	uncharacterized protein LOC105384310
3045at7088	Complete	LR999975.1	7718409	7723858	-	831.0	634	https://www.orthodb.org/v10?query=3045at7088	uncharacterized protein LOC110994011
3047at7088	Complete	LR999979.1	5234832	5242446	+	1009.8	498	https://www.orthodb.org/v10?query=3047at7088	CTP synthase
3048at7088	Complete	LR999982.1	12766761	12771164	+	816.9	422	https://www.orthodb.org/v10?query=3048at7088	activin receptor type-2A-like
3051at7088	Complete	LR999992.1	2721942	2727560	-	695.0	386	https://www.orthodb.org/v10?query=3051at7088	serine/threonine-protein kinase 40-like
3053at7088	Complete	LR999996.1	6179373	6197792	+	964.9	468	https://www.orthodb.org/v10?query=3053at7088	Poly a polymerase
3055at7088	Complete	LR999972.1	6819663	6844002	+	1163.2	617	https://www.orthodb.org/v10?query=3055at7088	A disintegrin and metalloproteinase with thrombospondin motifs 14-like
3057at7088	Complete	LR999980.1	1860438	1869496	+	1060.5	590	https://www.orthodb.org/v10?query=3057at7088	uncharacterized protein LOC105386350
3059at7088	Complete	LR999987.1	4429906	4461295	+	881.2	419	https://www.orthodb.org/v10?query=3059at7088	carboxylesterase 1E
3065at7088	Complete	LR999994.1	1223960	1302817	+	1085.4	502	https://www.orthodb.org/v10?query=3065at7088	potassium voltage-gated channel protein Shal isoform X1
3066at7088	Complete	LR999985.1	1195415	1200466	+	944.1	461	https://www.orthodb.org/v10?query=3066at7088	probable ATP-dependent RNA helicase DDX56
3067at7088	Complete	LR999976.1	13402920	13404362	+	921.1	435	https://www.orthodb.org/v10?query=3067at7088	Endoplasmic reticulum oxidoreduction 1-like protein
3069at7088	Complete	LR999998.1	2372593	2381781	+	956.4	518	https://www.orthodb.org/v10?query=3069at7088	ATP-dependent RNA helicase abstrakt
3071at7088	Complete	LR999974.1	9148965	9151068	+	774.9	445	https://www.orthodb.org/v10?query=3071at7088	frizzled-7-B
3074at7088	Complete	LR999985.1	9590877	9619496	-	1032.6	555	https://www.orthodb.org/v10?query=3074at7088	gamma-glutamyltranspeptidase 1-like isoform X1
3075at7088	Complete	LR999979.1	3643240	3650900	+	1054.9	598	https://www.orthodb.org/v10?query=3075at7088	ATP-dependent RNA helicase DDX54-like protein
3078at7088	Complete	LR999974.1	12034426	12037267	-	1137.6	697	https://www.orthodb.org/v10?query=3078at7088	tubulin glycylase 3A-like
3079at7088	Complete	LR999974.1	5578657	5582351	-	1167.9	750	https://www.orthodb.org/v10?query=3079at7088	transport and Golgi organization protein 6 homolog
3080at7088	Complete	LR999980.1	11507273	11515185	+	1038.9	486	https://www.orthodb.org/v10?query=3080at7088	eukaryotic translation initiation factor 3 subunit D
3084at7088	Complete	LR999974.1	4343921	4349481	+	979.9	504	https://www.orthodb.org/v10?query=3084at7088	cell division cycle protein 23 homolog
3086at7088	Complete	LR999982.1	8759557	8763780	-	956.9	523	https://www.orthodb.org/v10?query=3086at7088	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L isoform X1
3093at7088	Complete	LR999982.1	11632903	11650590	-	767.2	496	https://www.orthodb.org/v10?query=3093at7088	Carboxylesterase
3094at7088	Complete	LR999976.1	14320825	14338537	-	1065.6	587	https://www.orthodb.org/v10?query=3094at7088	ARF GTPase-activating protein GIT1
3104at7088	Complete	LR999996.1	6744010	6749985	-	1257.4	705	https://www.orthodb.org/v10?query=3104at7088	transmembrane channel-like protein 7
3105at7088	Complete	LR999991.1	10197414	10208419	+	1042.2	745	https://www.orthodb.org/v10?query=3105at7088	uncharacterized protein LOC106134141
3107at7088	Complete	LR999984.1	9471292	9481332	-	1030.9	593	https://www.orthodb.org/v10?query=3107at7088	diphthine--ammonia ligase
3110at7088	Complete	LR999975.1	13692703	13707962	+	769.1	442	https://www.orthodb.org/v10?query=3110at7088	leucine-rich repeat-containing protein 40-like
3114at7088	Complete	LR999985.1	9187221	9210305	+	1066.4	542	https://www.orthodb.org/v10?query=3114at7088	beta-glucuronidase
3115at7088	Complete	LR999970.1	19935294	19946143	-	1005.3	561	https://www.orthodb.org/v10?query=3115at7088	peptide transporter family 1
3118at7088	Fragmented	LR999974.1	5314176	5318672	+	1228.4	664	https://www.orthodb.org/v10?query=3118at7088	DNA topoisomerase I, mitochondrial
3122at7088	Complete	LR999987.1	11438320	11447800	-	941.5	470	https://www.orthodb.org/v10?query=3122at7088	non-specific lipid-transfer protein
3123at7088	Complete	LR999979.1	2676323	2692898	+	765.8	435	https://www.orthodb.org/v10?query=3123at7088	set1/Ash2 histone methyltransferase complex subunit ASH2
3125at7088	Complete	LR999981.1	8289636	8294413	-	911.8	493	https://www.orthodb.org/v10?query=3125at7088	kelch-like protein 5
3126at7088	Complete	LR999987.1	1163931	1165655	-	1123.3	532	https://www.orthodb.org/v10?query=3126at7088	60 kDa heat shock protein, mitochondrial-like
3127at7088	Complete	LR999983.1	6876580	6881454	+	927.8	521	https://www.orthodb.org/v10?query=3127at7088	coiled-coil domain-containing protein 93
3128at7088	Complete	LR999983.1	2760187	2770523	-	966.7	501	https://www.orthodb.org/v10?query=3128at7088	SUMO-activating enzyme subunit 2
3129at7088	Complete	LR999983.1	10835211	10845174	-	989.8	559	https://www.orthodb.org/v10?query=3129at7088	Armadillo repeat-containing protein 8
3131at7088	Complete	LR999971.1	11349279	11356008	-	1087.4	546	https://www.orthodb.org/v10?query=3131at7088	LMBR1 domain-containing protein 2 homolog isoform X1
3132at7088	Complete	LR999989.1	7597852	7602462	-	1033.7	596	https://www.orthodb.org/v10?query=3132at7088	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase
3133at7088	Complete	LR999982.1	12805983	12813053	-	1097.8	650	https://www.orthodb.org/v10?query=3133at7088	protein SMG8
3135at7088	Complete	LR999987.1	8404304	8406416	+	1074.2	555	https://www.orthodb.org/v10?query=3135at7088	ATP-dependent DNA helicase PIF1
3137at7088	Complete	LR999988.1	3054167	3057864	+	955.5	909	https://www.orthodb.org/v10?query=3137at7088	uncharacterized protein LOC106114541
3144at7088	Complete	LR999971.1	14962031	14971698	+	1157.2	657	https://www.orthodb.org/v10?query=3144at7088	olfactory receptor 29
3145at7088	Complete	LR999979.1	11450020	11474702	-	1409.0	761	https://www.orthodb.org/v10?query=3145at7088	uncharacterized protein LOC106103509
3152at7088	Complete	LR999972.1	10328628	10336604	+	915.5	445	https://www.orthodb.org/v10?query=3152at7088	Glucosidase
3153at7088	Complete	LR999983.1	5817075	5821535	+	991.5	488	https://www.orthodb.org/v10?query=3153at7088	eukaryotic translation initiation factor 3 subunit L
3155at7088	Complete	LR999983.1	1849961	1851763	+	1037.7	502	https://www.orthodb.org/v10?query=3155at7088	mucolipin-3-like
3159at7088	Complete	LR999985.1	8360901	8368687	+	929.8	481	https://www.orthodb.org/v10?query=3159at7088	uncharacterized protein LOC105389440
3160at7088	Complete	LR999982.1	14066030	14105494	+	1112.4	519	https://www.orthodb.org/v10?query=3160at7088	high-affinity choline transporter 1
3161at7088	Complete	LR999985.1	5777827	5785345	-	858.5	491	https://www.orthodb.org/v10?query=3161at7088	Gamma-glutamyl transpeptidase
